Delivery Date,Delivery Hour,Delivery Interval,Repeated Hour Flag,Settlement Point Name,Settlement Point Type,Settlement Point Price
06/16/2022,5,1,N,LZ_SOUTH,LZ,43.42
06/16/2022,5,2,N,LZ_SOUTH,LZ,43.34
06/16/2022,5,3,N,LZ_SOUTH,LZ,44.59
06/16/2022,5,4,N,LZ_SOUTH,LZ,45.34
06/16/2022,6,1,N,LZ_SOUTH,LZ,46.5
06/16/2022,6,2,N,LZ_SOUTH,LZ,48.98
06/16/2022,6,3,N,LZ_SOUTH,LZ,50.16
06/16/2022,6,4,N,LZ_SOUTH,LZ,46.43
06/16/2022,7,1,N,LZ_SOUTH,LZ,47.05
06/16/2022,7,2,N,LZ_SOUTH,LZ,48.56
06/16/2022,7,3,N,LZ_SOUTH,LZ,49.45
06/16/2022,7,4,N,LZ_SOUTH,LZ,51.66
06/16/2022,8,1,N,LZ_SOUTH,LZ,51.31
06/16/2022,8,2,N,LZ_SOUTH,LZ,48.77
06/16/2022,8,3,N,LZ_SOUTH,LZ,48.34
06/16/2022,8,4,N,LZ_SOUTH,LZ,47.24
06/16/2022,9,1,N,LZ_SOUTH,LZ,45.82
06/16/2022,9,2,N,LZ_SOUTH,LZ,44.55
06/16/2022,9,3,N,LZ_SOUTH,LZ,40.17
06/16/2022,9,4,N,LZ_SOUTH,LZ,41.14
06/16/2022,10,1,N,LZ_SOUTH,LZ,39.28
06/16/2022,10,2,N,LZ_SOUTH,LZ,40.9
06/16/2022,10,3,N,LZ_SOUTH,LZ,42.46
06/16/2022,10,4,N,LZ_SOUTH,LZ,43.2
06/16/2022,11,1,N,LZ_SOUTH,LZ,45.84
06/16/2022,11,2,N,LZ_SOUTH,LZ,50.46
06/16/2022,11,3,N,LZ_SOUTH,LZ,60.35
06/16/2022,11,4,N,LZ_SOUTH,LZ,66.38
06/16/2022,12,1,N,LZ_SOUTH,LZ,68.07
06/16/2022,12,2,N,LZ_SOUTH,LZ,65.78
06/16/2022,12,3,N,LZ_SOUTH,LZ,66.77
06/16/2022,12,4,N,LZ_SOUTH,LZ,67.3
06/16/2022,13,1,N,LZ_SOUTH,LZ,69.44
06/16/2022,13,2,N,LZ_SOUTH,LZ,69.82
06/16/2022,13,3,N,LZ_SOUTH,LZ,70.91
06/16/2022,13,4,N,LZ_SOUTH,LZ,79.53
06/16/2022,14,1,N,LZ_SOUTH,LZ,82.67
06/16/2022,14,2,N,LZ_SOUTH,LZ,74.4
06/16/2022,14,3,N,LZ_SOUTH,LZ,73.81
06/16/2022,14,4,N,LZ_SOUTH,LZ,79.51
06/16/2022,15,1,N,LZ_SOUTH,LZ,83.11
06/16/2022,15,2,N,LZ_SOUTH,LZ,73.39
06/16/2022,15,3,N,LZ_SOUTH,LZ,70.63
06/16/2022,15,4,N,LZ_SOUTH,LZ,75.71
06/16/2022,16,1,N,LZ_SOUTH,LZ,77.67
06/16/2022,16,2,N,LZ_SOUTH,LZ,65.2
06/16/2022,16,3,N,LZ_SOUTH,LZ,71.62
06/16/2022,16,4,N,LZ_SOUTH,LZ,68.79
06/16/2022,17,1,N,LZ_SOUTH,LZ,78.38
06/16/2022,17,2,N,LZ_SOUTH,LZ,60.26
06/16/2022,17,3,N,LZ_SOUTH,LZ,68.22
06/16/2022,17,4,N,LZ_SOUTH,LZ,70.71
06/16/2022,18,1,N,LZ_SOUTH,LZ,67.96
06/16/2022,18,2,N,LZ_SOUTH,LZ,69.61
06/16/2022,18,3,N,LZ_SOUTH,LZ,71.55
06/16/2022,18,4,N,LZ_SOUTH,LZ,75.81
06/16/2022,19,1,N,LZ_SOUTH,LZ,71.45
06/16/2022,19,2,N,LZ_SOUTH,LZ,131.2
06/16/2022,19,3,N,LZ_SOUTH,LZ,83.71
06/16/2022,19,4,N,LZ_SOUTH,LZ,85.46
06/16/2022,20,1,N,LZ_SOUTH,LZ,82.61
06/16/2022,20,2,N,LZ_SOUTH,LZ,80.37
06/16/2022,20,3,N,LZ_SOUTH,LZ,80.19
06/16/2022,20,4,N,LZ_SOUTH,LZ,81.96
06/16/2022,21,1,N,LZ_SOUTH,LZ,81.61
06/16/2022,21,2,N,LZ_SOUTH,LZ,82.58
06/16/2022,21,3,N,LZ_SOUTH,LZ,91.95
06/16/2022,21,4,N,LZ_SOUTH,LZ,101.11
06/16/2022,22,1,N,LZ_SOUTH,LZ,75.34
06/16/2022,22,2,N,LZ_SOUTH,LZ,71.75
06/16/2022,22,3,N,LZ_SOUTH,LZ,69.46
06/16/2022,22,4,N,LZ_SOUTH,LZ,64.45
06/16/2022,23,1,N,LZ_SOUTH,LZ,61.36
06/16/2022,23,2,N,LZ_SOUTH,LZ,56.91
06/16/2022,23,3,N,LZ_SOUTH,LZ,55.29
06/16/2022,23,4,N,LZ_SOUTH,LZ,54.44
06/16/2022,24,1,N,LZ_SOUTH,LZ,54.68
06/16/2022,24,2,N,LZ_SOUTH,LZ,54.76
06/16/2022,24,3,N,LZ_SOUTH,LZ,52.18
06/16/2022,24,4,N,LZ_SOUTH,LZ,53.37
06/17/2022,1,1,N,LZ_SOUTH,LZ,56.7
06/17/2022,1,2,N,LZ_SOUTH,LZ,56.81
06/17/2022,1,3,N,LZ_SOUTH,LZ,52.36
06/17/2022,1,4,N,LZ_SOUTH,LZ,51.62
06/17/2022,2,1,N,LZ_SOUTH,LZ,53.85
06/17/2022,2,2,N,LZ_SOUTH,LZ,54.09
06/17/2022,2,3,N,LZ_SOUTH,LZ,51.91
06/17/2022,2,4,N,LZ_SOUTH,LZ,50.36
06/17/2022,3,1,N,LZ_SOUTH,LZ,48.3
06/17/2022,3,2,N,LZ_SOUTH,LZ,47.95
06/17/2022,3,3,N,LZ_SOUTH,LZ,47.31
06/17/2022,3,4,N,LZ_SOUTH,LZ,46.95
06/17/2022,4,1,N,LZ_SOUTH,LZ,46.33
06/17/2022,4,2,N,LZ_SOUTH,LZ,45.44
06/17/2022,4,3,N,LZ_SOUTH,LZ,43.45
06/17/2022,4,4,N,LZ_SOUTH,LZ,43.78
06/17/2022,5,1,N,LZ_SOUTH,LZ,47.7
06/17/2022,5,2,N,LZ_SOUTH,LZ,47.51
06/17/2022,5,3,N,LZ_SOUTH,LZ,46.45
06/17/2022,5,4,N,LZ_SOUTH,LZ,46.64
06/17/2022,6,1,N,LZ_SOUTH,LZ,47.99
06/17/2022,6,2,N,LZ_SOUTH,LZ,47.43
06/17/2022,6,3,N,LZ_SOUTH,LZ,48.98
06/17/2022,6,4,N,LZ_SOUTH,LZ,46.36
06/17/2022,7,1,N,LZ_SOUTH,LZ,47.16
06/17/2022,7,2,N,LZ_SOUTH,LZ,46.77
06/17/2022,7,3,N,LZ_SOUTH,LZ,47.08
06/17/2022,7,4,N,LZ_SOUTH,LZ,47.17
06/17/2022,8,1,N,LZ_SOUTH,LZ,47.08
06/17/2022,8,2,N,LZ_SOUTH,LZ,47.06
06/17/2022,8,3,N,LZ_SOUTH,LZ,47.5
06/17/2022,8,4,N,LZ_SOUTH,LZ,47.71
06/17/2022,9,1,N,LZ_SOUTH,LZ,50.18
06/17/2022,9,2,N,LZ_SOUTH,LZ,52.75
06/17/2022,9,3,N,LZ_SOUTH,LZ,51.71
06/17/2022,9,4,N,LZ_SOUTH,LZ,52.15
06/17/2022,10,1,N,LZ_SOUTH,LZ,51.68
06/17/2022,10,2,N,LZ_SOUTH,LZ,48.59
06/17/2022,10,3,N,LZ_SOUTH,LZ,50.79
06/17/2022,10,4,N,LZ_SOUTH,LZ,49.55
06/17/2022,11,1,N,LZ_SOUTH,LZ,50.91
06/17/2022,11,2,N,LZ_SOUTH,LZ,56.73
06/17/2022,11,3,N,LZ_SOUTH,LZ,59.25
06/17/2022,11,4,N,LZ_SOUTH,LZ,66.3
06/17/2022,12,1,N,LZ_SOUTH,LZ,70.18
06/17/2022,12,2,N,LZ_SOUTH,LZ,76.11
06/17/2022,12,3,N,LZ_SOUTH,LZ,75.65
06/17/2022,12,4,N,LZ_SOUTH,LZ,76.35
06/17/2022,13,1,N,LZ_SOUTH,LZ,84.99
06/17/2022,13,2,N,LZ_SOUTH,LZ,97.47
06/17/2022,13,3,N,LZ_SOUTH,LZ,98.86
06/17/2022,13,4,N,LZ_SOUTH,LZ,96.01
06/17/2022,14,1,N,LZ_SOUTH,LZ,107.29
06/17/2022,14,2,N,LZ_SOUTH,LZ,111.87
06/17/2022,14,3,N,LZ_SOUTH,LZ,101.94
06/17/2022,14,4,N,LZ_SOUTH,LZ,104.35
06/17/2022,15,1,N,LZ_SOUTH,LZ,91.17
06/17/2022,15,2,N,LZ_SOUTH,LZ,81.82
06/17/2022,15,3,N,LZ_SOUTH,LZ,80.91
06/17/2022,15,4,N,LZ_SOUTH,LZ,96.39
06/17/2022,16,1,N,LZ_SOUTH,LZ,82.16
06/17/2022,16,2,N,LZ_SOUTH,LZ,82.0
06/17/2022,16,3,N,LZ_SOUTH,LZ,82.13
06/17/2022,16,4,N,LZ_SOUTH,LZ,81.63
06/17/2022,17,1,N,LZ_SOUTH,LZ,81.48
06/17/2022,17,2,N,LZ_SOUTH,LZ,81.92
06/17/2022,17,3,N,LZ_SOUTH,LZ,80.21
06/17/2022,17,4,N,LZ_SOUTH,LZ,78.98
06/17/2022,18,1,N,LZ_SOUTH,LZ,77.84
06/17/2022,18,2,N,LZ_SOUTH,LZ,78.13
06/17/2022,18,3,N,LZ_SOUTH,LZ,78.54
06/17/2022,18,4,N,LZ_SOUTH,LZ,76.5
06/17/2022,19,1,N,LZ_SOUTH,LZ,73.44
06/17/2022,19,2,N,LZ_SOUTH,LZ,76.57
06/17/2022,19,3,N,LZ_SOUTH,LZ,76.0
06/17/2022,19,4,N,LZ_SOUTH,LZ,77.22
06/17/2022,20,1,N,LZ_SOUTH,LZ,75.57
06/17/2022,20,2,N,LZ_SOUTH,LZ,78.95
06/17/2022,20,3,N,LZ_SOUTH,LZ,78.28
06/17/2022,20,4,N,LZ_SOUTH,LZ,78.07
06/17/2022,21,1,N,LZ_SOUTH,LZ,81.09
06/17/2022,21,2,N,LZ_SOUTH,LZ,82.88
06/17/2022,21,3,N,LZ_SOUTH,LZ,77.35
06/17/2022,21,4,N,LZ_SOUTH,LZ,78.84
06/17/2022,22,1,N,LZ_SOUTH,LZ,77.01
06/17/2022,22,2,N,LZ_SOUTH,LZ,74.08
06/17/2022,22,3,N,LZ_SOUTH,LZ,71.57
06/17/2022,22,4,N,LZ_SOUTH,LZ,69.65
06/17/2022,23,1,N,LZ_SOUTH,LZ,71.21
06/17/2022,23,2,N,LZ_SOUTH,LZ,71.26
06/17/2022,23,3,N,LZ_SOUTH,LZ,68.11
06/17/2022,23,4,N,LZ_SOUTH,LZ,63.72
06/17/2022,24,1,N,LZ_SOUTH,LZ,65.69
06/17/2022,24,2,N,LZ_SOUTH,LZ,67.16
06/17/2022,24,3,N,LZ_SOUTH,LZ,62.92
06/17/2022,24,4,N,LZ_SOUTH,LZ,58.71
06/18/2022,1,1,N,LZ_SOUTH,LZ,52.87
06/18/2022,1,2,N,LZ_SOUTH,LZ,63.62
06/18/2022,1,3,N,LZ_SOUTH,LZ,61.97
06/18/2022,1,4,N,LZ_SOUTH,LZ,58.86
06/18/2022,2,1,N,LZ_SOUTH,LZ,51.71
06/18/2022,2,2,N,LZ_SOUTH,LZ,52.25
06/18/2022,2,3,N,LZ_SOUTH,LZ,54.47
06/18/2022,2,4,N,LZ_SOUTH,LZ,56.01
06/18/2022,3,1,N,LZ_SOUTH,LZ,52.49
06/18/2022,3,2,N,LZ_SOUTH,LZ,53.4
06/18/2022,3,3,N,LZ_SOUTH,LZ,53.71
06/18/2022,3,4,N,LZ_SOUTH,LZ,51.9
06/18/2022,4,1,N,LZ_SOUTH,LZ,53.12
06/18/2022,4,2,N,LZ_SOUTH,LZ,52.97
06/18/2022,4,3,N,LZ_SOUTH,LZ,53.07
06/18/2022,4,4,N,LZ_SOUTH,LZ,51.37
06/18/2022,5,1,N,LZ_SOUTH,LZ,52.98
06/18/2022,5,2,N,LZ_SOUTH,LZ,53.26
06/18/2022,5,3,N,LZ_SOUTH,LZ,53.0
06/18/2022,5,4,N,LZ_SOUTH,LZ,52.91
06/18/2022,6,1,N,LZ_SOUTH,LZ,52.4
06/18/2022,6,2,N,LZ_SOUTH,LZ,53.25
06/18/2022,6,3,N,LZ_SOUTH,LZ,54.1
06/18/2022,6,4,N,LZ_SOUTH,LZ,53.25
06/18/2022,7,1,N,LZ_SOUTH,LZ,53.17
06/18/2022,7,2,N,LZ_SOUTH,LZ,50.6
06/18/2022,7,3,N,LZ_SOUTH,LZ,49.95
06/18/2022,7,4,N,LZ_SOUTH,LZ,47.67
06/18/2022,8,1,N,LZ_SOUTH,LZ,49.07
06/18/2022,8,2,N,LZ_SOUTH,LZ,48.31
06/18/2022,8,3,N,LZ_SOUTH,LZ,49.81
06/18/2022,8,4,N,LZ_SOUTH,LZ,49.97
06/18/2022,9,1,N,LZ_SOUTH,LZ,54.69
06/18/2022,9,2,N,LZ_SOUTH,LZ,54.95
06/18/2022,9,3,N,LZ_SOUTH,LZ,52.57
06/18/2022,9,4,N,LZ_SOUTH,LZ,49.08
06/18/2022,10,1,N,LZ_SOUTH,LZ,45.54
06/18/2022,10,2,N,LZ_SOUTH,LZ,46.01
06/18/2022,10,3,N,LZ_SOUTH,LZ,45.87
06/18/2022,10,4,N,LZ_SOUTH,LZ,46.33
06/18/2022,11,1,N,LZ_SOUTH,LZ,50.04
06/18/2022,11,2,N,LZ_SOUTH,LZ,57.63
06/18/2022,11,3,N,LZ_SOUTH,LZ,65.35
06/18/2022,11,4,N,LZ_SOUTH,LZ,66.62
06/18/2022,12,1,N,LZ_SOUTH,LZ,68.81
06/18/2022,12,2,N,LZ_SOUTH,LZ,69.57
06/18/2022,12,3,N,LZ_SOUTH,LZ,68.45
06/18/2022,12,4,N,LZ_SOUTH,LZ,67.95
06/18/2022,13,1,N,LZ_SOUTH,LZ,68.94
06/18/2022,13,2,N,LZ_SOUTH,LZ,72.59
06/18/2022,13,3,N,LZ_SOUTH,LZ,74.74
06/18/2022,13,4,N,LZ_SOUTH,LZ,74.61
06/18/2022,14,1,N,LZ_SOUTH,LZ,74.44
06/18/2022,14,2,N,LZ_SOUTH,LZ,75.52
06/18/2022,14,3,N,LZ_SOUTH,LZ,74.78
06/18/2022,14,4,N,LZ_SOUTH,LZ,77.98
06/18/2022,15,1,N,LZ_SOUTH,LZ,72.02
06/18/2022,15,2,N,LZ_SOUTH,LZ,73.16
06/18/2022,15,3,N,LZ_SOUTH,LZ,71.98
06/18/2022,15,4,N,LZ_SOUTH,LZ,74.58
06/18/2022,16,1,N,LZ_SOUTH,LZ,71.78
06/18/2022,16,2,N,LZ_SOUTH,LZ,77.07
06/18/2022,16,3,N,LZ_SOUTH,LZ,74.6
06/18/2022,16,4,N,LZ_SOUTH,LZ,68.35
06/18/2022,17,1,N,LZ_SOUTH,LZ,68.66
06/18/2022,17,2,N,LZ_SOUTH,LZ,67.86
06/18/2022,17,3,N,LZ_SOUTH,LZ,66.31
06/18/2022,17,4,N,LZ_SOUTH,LZ,67.07
06/18/2022,18,1,N,LZ_SOUTH,LZ,68.9
06/18/2022,18,2,N,LZ_SOUTH,LZ,69.06
06/18/2022,18,3,N,LZ_SOUTH,LZ,69.96
06/18/2022,18,4,N,LZ_SOUTH,LZ,70.06
06/18/2022,19,1,N,LZ_SOUTH,LZ,67.5
06/18/2022,19,2,N,LZ_SOUTH,LZ,64.46
06/18/2022,19,3,N,LZ_SOUTH,LZ,64.27
06/18/2022,19,4,N,LZ_SOUTH,LZ,67.25
06/18/2022,20,1,N,LZ_SOUTH,LZ,64.63
06/18/2022,20,2,N,LZ_SOUTH,LZ,66.53
06/18/2022,20,3,N,LZ_SOUTH,LZ,66.83
06/18/2022,20,4,N,LZ_SOUTH,LZ,71.51
06/18/2022,21,1,N,LZ_SOUTH,LZ,69.27
06/18/2022,21,2,N,LZ_SOUTH,LZ,70.55
06/18/2022,21,3,N,LZ_SOUTH,LZ,71.66
06/18/2022,21,4,N,LZ_SOUTH,LZ,71.08
06/18/2022,22,1,N,LZ_SOUTH,LZ,69.98
06/18/2022,22,2,N,LZ_SOUTH,LZ,68.23
06/18/2022,22,3,N,LZ_SOUTH,LZ,64.59
06/18/2022,22,4,N,LZ_SOUTH,LZ,59.9
06/18/2022,23,1,N,LZ_SOUTH,LZ,60.71
06/18/2022,23,2,N,LZ_SOUTH,LZ,58.88
06/18/2022,23,3,N,LZ_SOUTH,LZ,55.1
06/18/2022,23,4,N,LZ_SOUTH,LZ,51.46
06/18/2022,24,1,N,LZ_SOUTH,LZ,48.33
06/18/2022,24,2,N,LZ_SOUTH,LZ,49.73
06/18/2022,24,3,N,LZ_SOUTH,LZ,47.37
06/18/2022,24,4,N,LZ_SOUTH,LZ,45.68
06/19/2022,1,1,N,LZ_SOUTH,LZ,47.14
06/19/2022,1,2,N,LZ_SOUTH,LZ,50.19
06/19/2022,1,3,N,LZ_SOUTH,LZ,52.45
06/19/2022,1,4,N,LZ_SOUTH,LZ,59.76
06/19/2022,2,1,N,LZ_SOUTH,LZ,55.63
06/19/2022,2,2,N,LZ_SOUTH,LZ,50.42
06/19/2022,2,3,N,LZ_SOUTH,LZ,51.22
06/19/2022,2,4,N,LZ_SOUTH,LZ,49.47
06/19/2022,3,1,N,LZ_SOUTH,LZ,48.83
06/19/2022,3,2,N,LZ_SOUTH,LZ,47.95
06/19/2022,3,3,N,LZ_SOUTH,LZ,46.9
06/19/2022,3,4,N,LZ_SOUTH,LZ,45.9
06/19/2022,4,1,N,LZ_SOUTH,LZ,45.36
06/19/2022,4,2,N,LZ_SOUTH,LZ,45.23
06/19/2022,4,3,N,LZ_SOUTH,LZ,45.29
06/19/2022,4,4,N,LZ_SOUTH,LZ,44.36
06/19/2022,5,1,N,LZ_SOUTH,LZ,45.08
06/19/2022,5,2,N,LZ_SOUTH,LZ,44.16
06/19/2022,5,3,N,LZ_SOUTH,LZ,43.11
06/19/2022,5,4,N,LZ_SOUTH,LZ,44.47
06/19/2022,6,1,N,LZ_SOUTH,LZ,44.21
06/19/2022,6,2,N,LZ_SOUTH,LZ,44.65
06/19/2022,6,3,N,LZ_SOUTH,LZ,44.31
06/19/2022,6,4,N,LZ_SOUTH,LZ,44.88
06/19/2022,7,1,N,LZ_SOUTH,LZ,42.78
06/19/2022,7,2,N,LZ_SOUTH,LZ,42.27
06/19/2022,7,3,N,LZ_SOUTH,LZ,41.97
06/19/2022,7,4,N,LZ_SOUTH,LZ,40.23
06/19/2022,8,1,N,LZ_SOUTH,LZ,42.62
06/19/2022,8,2,N,LZ_SOUTH,LZ,42.66
06/19/2022,8,3,N,LZ_SOUTH,LZ,43.59
06/19/2022,8,4,N,LZ_SOUTH,LZ,44.18
06/19/2022,9,1,N,LZ_SOUTH,LZ,44.78
06/19/2022,9,2,N,LZ_SOUTH,LZ,44.93
06/19/2022,9,3,N,LZ_SOUTH,LZ,44.48
06/19/2022,9,4,N,LZ_SOUTH,LZ,44.92
06/19/2022,10,1,N,LZ_SOUTH,LZ,44.93
06/19/2022,10,2,N,LZ_SOUTH,LZ,45.76
06/19/2022,10,3,N,LZ_SOUTH,LZ,45.83
06/19/2022,10,4,N,LZ_SOUTH,LZ,45.6
06/19/2022,11,1,N,LZ_SOUTH,LZ,47.13
06/19/2022,11,2,N,LZ_SOUTH,LZ,48.39
06/19/2022,11,3,N,LZ_SOUTH,LZ,51.91
06/19/2022,11,4,N,LZ_SOUTH,LZ,58.5
06/19/2022,12,1,N,LZ_SOUTH,LZ,63.32
06/19/2022,12,2,N,LZ_SOUTH,LZ,63.18
06/19/2022,12,3,N,LZ_SOUTH,LZ,64.56
06/19/2022,12,4,N,LZ_SOUTH,LZ,69.89
06/19/2022,13,1,N,LZ_SOUTH,LZ,66.74
06/19/2022,13,2,N,LZ_SOUTH,LZ,69.76
06/19/2022,13,3,N,LZ_SOUTH,LZ,99.5
06/19/2022,13,4,N,LZ_SOUTH,LZ,81.32
06/19/2022,14,1,N,LZ_SOUTH,LZ,70.21
06/19/2022,14,2,N,LZ_SOUTH,LZ,69.8
06/19/2022,14,3,N,LZ_SOUTH,LZ,68.7
06/19/2022,14,4,N,LZ_SOUTH,LZ,69.59
06/19/2022,15,1,N,LZ_SOUTH,LZ,67.71
06/19/2022,15,2,N,LZ_SOUTH,LZ,66.31
06/19/2022,15,3,N,LZ_SOUTH,LZ,69.04
06/19/2022,15,4,N,LZ_SOUTH,LZ,68.13
06/19/2022,16,1,N,LZ_SOUTH,LZ,70.69
06/19/2022,16,2,N,LZ_SOUTH,LZ,87.02
06/19/2022,16,3,N,LZ_SOUTH,LZ,70.42
06/19/2022,16,4,N,LZ_SOUTH,LZ,69.69
06/19/2022,17,1,N,LZ_SOUTH,LZ,69.83
06/19/2022,17,2,N,LZ_SOUTH,LZ,69.03
06/19/2022,17,3,N,LZ_SOUTH,LZ,67.49
06/19/2022,17,4,N,LZ_SOUTH,LZ,67.47
06/19/2022,18,1,N,LZ_SOUTH,LZ,70.68
06/19/2022,18,2,N,LZ_SOUTH,LZ,73.78
06/19/2022,18,3,N,LZ_SOUTH,LZ,69.43
06/19/2022,18,4,N,LZ_SOUTH,LZ,67.62
06/19/2022,19,1,N,LZ_SOUTH,LZ,67.8
06/19/2022,19,2,N,LZ_SOUTH,LZ,68.7
06/19/2022,19,3,N,LZ_SOUTH,LZ,67.85
06/19/2022,19,4,N,LZ_SOUTH,LZ,67.72
06/19/2022,20,1,N,LZ_SOUTH,LZ,66.15
06/19/2022,20,2,N,LZ_SOUTH,LZ,66.16
06/19/2022,20,3,N,LZ_SOUTH,LZ,65.96
06/19/2022,20,4,N,LZ_SOUTH,LZ,65.8
06/19/2022,21,1,N,LZ_SOUTH,LZ,66.12
06/19/2022,21,2,N,LZ_SOUTH,LZ,66.77
06/19/2022,21,3,N,LZ_SOUTH,LZ,69.92
06/19/2022,21,4,N,LZ_SOUTH,LZ,74.93
06/19/2022,22,1,N,LZ_SOUTH,LZ,71.24
06/19/2022,22,2,N,LZ_SOUTH,LZ,70.54
06/19/2022,22,3,N,LZ_SOUTH,LZ,68.84
06/19/2022,22,4,N,LZ_SOUTH,LZ,66.54
06/19/2022,23,1,N,LZ_SOUTH,LZ,70.92
06/19/2022,23,2,N,LZ_SOUTH,LZ,67.84
06/19/2022,23,3,N,LZ_SOUTH,LZ,67.17
06/19/2022,23,4,N,LZ_SOUTH,LZ,63.06
06/19/2022,24,1,N,LZ_SOUTH,LZ,57.93
06/19/2022,24,2,N,LZ_SOUTH,LZ,54.54
06/19/2022,24,3,N,LZ_SOUTH,LZ,52.08
06/19/2022,24,4,N,LZ_SOUTH,LZ,49.42
06/20/2022,1,1,N,LZ_SOUTH,LZ,49.7
06/20/2022,1,2,N,LZ_SOUTH,LZ,51.7
06/20/2022,1,3,N,LZ_SOUTH,LZ,53.32
06/20/2022,1,4,N,LZ_SOUTH,LZ,52.93
06/20/2022,2,1,N,LZ_SOUTH,LZ,52.91
06/20/2022,2,2,N,LZ_SOUTH,LZ,47.85
06/20/2022,2,3,N,LZ_SOUTH,LZ,46.46
06/20/2022,2,4,N,LZ_SOUTH,LZ,44.71
06/20/2022,3,1,N,LZ_SOUTH,LZ,44.85
06/20/2022,3,2,N,LZ_SOUTH,LZ,44.56
06/20/2022,3,3,N,LZ_SOUTH,LZ,42.38
06/20/2022,3,4,N,LZ_SOUTH,LZ,42.42
06/20/2022,4,1,N,LZ_SOUTH,LZ,42.51
06/20/2022,4,2,N,LZ_SOUTH,LZ,43.49
06/20/2022,4,3,N,LZ_SOUTH,LZ,42.92
06/20/2022,4,4,N,LZ_SOUTH,LZ,43.37
06/20/2022,5,1,N,LZ_SOUTH,LZ,43.79
06/20/2022,5,2,N,LZ_SOUTH,LZ,45.35
06/20/2022,5,3,N,LZ_SOUTH,LZ,46.7
06/20/2022,5,4,N,LZ_SOUTH,LZ,49.64
06/20/2022,6,1,N,LZ_SOUTH,LZ,51.19
06/20/2022,6,2,N,LZ_SOUTH,LZ,60.58
06/20/2022,6,3,N,LZ_SOUTH,LZ,65.78
06/20/2022,6,4,N,LZ_SOUTH,LZ,66.35
06/20/2022,7,1,N,LZ_SOUTH,LZ,70.01
06/20/2022,7,2,N,LZ_SOUTH,LZ,67.15
06/20/2022,7,3,N,LZ_SOUTH,LZ,67.41
06/20/2022,7,4,N,LZ_SOUTH,LZ,67.54
06/20/2022,8,1,N,LZ_SOUTH,LZ,67.7
06/20/2022,8,2,N,LZ_SOUTH,LZ,67.3
06/20/2022,8,3,N,LZ_SOUTH,LZ,67.97
06/20/2022,8,4,N,LZ_SOUTH,LZ,68.29
06/20/2022,9,1,N,LZ_SOUTH,LZ,68.17
06/20/2022,9,2,N,LZ_SOUTH,LZ,64.92
06/20/2022,9,3,N,LZ_SOUTH,LZ,63.16
06/20/2022,9,4,N,LZ_SOUTH,LZ,54.31
06/20/2022,10,1,N,LZ_SOUTH,LZ,52.9
06/20/2022,10,2,N,LZ_SOUTH,LZ,54.25
06/20/2022,10,3,N,LZ_SOUTH,LZ,57.04
06/20/2022,10,4,N,LZ_SOUTH,LZ,55.88
06/20/2022,11,1,N,LZ_SOUTH,LZ,57.27
06/20/2022,11,2,N,LZ_SOUTH,LZ,60.88
06/20/2022,11,3,N,LZ_SOUTH,LZ,55.86
06/20/2022,11,4,N,LZ_SOUTH,LZ,61.08
06/20/2022,12,1,N,LZ_SOUTH,LZ,61.74
06/20/2022,12,2,N,LZ_SOUTH,LZ,62.24
06/20/2022,12,3,N,LZ_SOUTH,LZ,64.0
06/20/2022,12,4,N,LZ_SOUTH,LZ,65.03
06/20/2022,13,1,N,LZ_SOUTH,LZ,65.29
06/20/2022,13,2,N,LZ_SOUTH,LZ,65.78
06/20/2022,13,3,N,LZ_SOUTH,LZ,66.48
06/20/2022,13,4,N,LZ_SOUTH,LZ,68.86
06/20/2022,14,1,N,LZ_SOUTH,LZ,72.92
06/20/2022,14,2,N,LZ_SOUTH,LZ,74.21
06/20/2022,14,3,N,LZ_SOUTH,LZ,72.86
06/20/2022,14,4,N,LZ_SOUTH,LZ,73.02
06/20/2022,15,1,N,LZ_SOUTH,LZ,76.34
06/20/2022,15,2,N,LZ_SOUTH,LZ,74.76
06/20/2022,15,3,N,LZ_SOUTH,LZ,73.92
06/20/2022,15,4,N,LZ_SOUTH,LZ,104.31
06/20/2022,16,1,N,LZ_SOUTH,LZ,72.17
06/20/2022,16,2,N,LZ_SOUTH,LZ,91.46
06/20/2022,16,3,N,LZ_SOUTH,LZ,82.6
06/20/2022,16,4,N,LZ_SOUTH,LZ,78.35
06/20/2022,17,1,N,LZ_SOUTH,LZ,72.58
06/20/2022,17,2,N,LZ_SOUTH,LZ,73.73
06/20/2022,17,3,N,LZ_SOUTH,LZ,72.73
06/20/2022,17,4,N,LZ_SOUTH,LZ,71.99
06/20/2022,18,1,N,LZ_SOUTH,LZ,72.69
06/20/2022,18,2,N,LZ_SOUTH,LZ,71.22
06/20/2022,18,3,N,LZ_SOUTH,LZ,69.89
06/20/2022,18,4,N,LZ_SOUTH,LZ,72.4
06/20/2022,19,1,N,LZ_SOUTH,LZ,68.93
06/20/2022,19,2,N,LZ_SOUTH,LZ,72.48
06/20/2022,19,3,N,LZ_SOUTH,LZ,75.81
06/20/2022,19,4,N,LZ_SOUTH,LZ,73.75
06/20/2022,20,1,N,LZ_SOUTH,LZ,79.79
06/20/2022,20,2,N,LZ_SOUTH,LZ,105.31
06/20/2022,20,3,N,LZ_SOUTH,LZ,98.37
06/20/2022,20,4,N,LZ_SOUTH,LZ,107.77
06/20/2022,21,1,N,LZ_SOUTH,LZ,84.61
