Delivery Date,Hour Ending,Repeated Hour Flag,REGDN,REGUP ,RRS,NSPIN
01/22/2022,07:00,N,3.01,37.15,35.15,36.06
01/22/2022,08:00,N,1.67,35.05,35.15,40
01/22/2022,09:00,N,7.11,17.48,17.58,21.38
01/22/2022,10:00,N,4.07,4.07,4.07,5.05
01/22/2022,11:00,N,4,4.2,4.21,3
01/22/2022,12:00,N,3,3,3,1.71
01/22/2022,13:00,N,1.51,1.51,1.37,2
01/22/2022,14:00,N,1.52,1.52,1.11,1.99
01/22/2022,15:00,N,1.92,1.92,1.11,3.45
01/22/2022,16:00,N,2,2.31,1.11,3.45
01/22/2022,17:00,N,0.75,2.79,2,3.8
01/22/2022,18:00,N,2.44,18.41,14.23,16.46
01/22/2022,19:00,N,2.04,14.43,14.53,6.85
01/22/2022,20:00,N,1.27,3,8,5.05
01/22/2022,21:00,N,3.5,4.5,8.04,3.14
01/22/2022,22:00,N,4,5.18,5.28,3.14
01/22/2022,23:00,N,3.5,3.34,4.21,1
01/22/2022,24:00,N,4,4.11,4.21,0.98
01/23/2022,01:00,N,3,3,2.9,0.99
01/23/2022,02:00,N,1.71,2.21,2.21,0.99
01/23/2022,03:00,N,1.1,2.1,2.01,0.99
01/23/2022,04:00,N,1,2,1.9,0.99
01/23/2022,05:00,N,1.21,3.1,2.6,1.05
01/23/2022,06:00,N,7.01,9.54,6.51,1.4
01/23/2022,07:00,N,2.72,22.36,7.64,6.49
01/23/2022,08:00,N,3.5,11.98,11.88,10.1
01/23/2022,09:00,N,10.44,10.34,10.34,10.34
01/23/2022,10:00,N,8,6.7,6.7,6.7
01/23/2022,11:00,N,6.13,6.13,6,3.14
01/23/2022,12:00,N,2.2,2.2,2.1,2.1
01/23/2022,13:00,N,1.77,1.77,1.5,2.1
01/23/2022,14:00,N,1.46,1.46,1.11,2.1
01/23/2022,15:00,N,1.68,1.68,1.2,3.14
01/23/2022,16:00,N,2.21,2.21,1.1,3.14
01/23/2022,17:00,N,1,2.72,2,4
01/23/2022,18:00,N,2.11,19.87,15.01,10.56
01/23/2022,19:00,N,3.5,15.13,15.13,4.42
01/23/2022,20:00,N,1.5,3,4.18,2.45
01/23/2022,21:00,N,3,3,3,2.1
01/23/2022,22:00,N,3.1,3,3,2.45
01/23/2022,23:00,N,4,3.5,3.5,1.75
01/23/2022,24:00,N,3.87,3.37,3.37,1.75
01/24/2022,01:00,N,3.66,2.67,2.4,1.2
01/24/2022,02:00,N,1.98,1.98,1.88,1.15
01/24/2022,03:00,N,2.01,2.01,1.91,1.22
01/24/2022,04:00,N,2.4,2.4,2,1.22
01/24/2022,05:00,N,3.25,3.8,3.15,1.1
01/24/2022,06:00,N,7.28,7.28,6.29,1.47
01/24/2022,07:00,N,2.37,20.15,18.07,3.8
01/24/2022,08:00,N,5,16.15,16.15,3.45
01/24/2022,09:00,N,8.1,7.5,8,3.08
01/24/2022,10:00,N,4.47,3.5,3.5,3.14
01/24/2022,11:00,N,5,4.9,4.9,2.03
01/24/2022,12:00,N,3.6,3.5,3.5,2
01/24/2022,13:00,N,2.11,2.01,2.01,2.01
01/24/2022,14:00,N,2.11,2.01,2.01,2.01
01/24/2022,15:00,N,2.21,2.11,2.11,2.8
01/24/2022,16:00,N,2.25,2.15,2.15,3.15
01/24/2022,17:00,N,2.3,3.37,3.27,3.27
01/24/2022,18:00,N,3.5,24.25,24.15,16.41
01/24/2022,19:00,N,5,18.08,18.15,4.5
01/24/2022,20:00,N,5,7.13,12.13,4.15
01/24/2022,21:00,N,3.78,4.26,4.21,3.45
01/24/2022,22:00,N,3.5,3.4,3.4,2.45
01/24/2022,23:00,N,4,3.74,3.74,1.4
01/24/2022,24:00,N,4,3.9,3.9,1.54
01/25/2022,01:00,N,4,4,3.9,1
01/25/2022,02:00,N,3.1,3.1,3,0.99
01/25/2022,03:00,N,3,3,2.6,1
01/25/2022,04:00,N,3.19,3.19,2.21,1
01/25/2022,05:00,N,4,4.55,3.5,0.99
01/25/2022,06:00,N,8,8.46,5.15,1.1
01/25/2022,07:00,N,8,22.55,22.15,4.22
01/25/2022,08:00,N,8,16.15,16.15,4.02
01/25/2022,09:00,N,12,7.18,7.54,2.45
01/25/2022,10:00,N,12,5.97,5.57,2.1
01/25/2022,11:00,N,12.21,7,3.5,1.66
01/25/2022,12:00,N,8,7.15,3.5,1.95
01/25/2022,13:00,N,8,6.5,3.5,1.97
01/25/2022,14:00,N,12,5.43,2.11,1.97
01/25/2022,15:00,N,8,6,2.8,2.8
01/25/2022,16:00,N,7.8,7.8,3.14,3.14
01/25/2022,17:00,N,7.82,7.82,3.5,3.5
01/25/2022,18:00,N,8,20,18.15,5.37
01/25/2022,19:00,N,8,11.29,11.29,2.01
01/25/2022,20:00,N,3.69,3.59,3.59,1.97
01/25/2022,21:00,N,4,3.41,3.5,1.98
01/25/2022,22:00,N,4,3.11,3.11,1.97
01/25/2022,23:00,N,4,3,2.8,1.05
01/25/2022,24:00,N,4,3.61,3.5,1.25
01/26/2022,01:00,N,2.1,2.1,2,0.99
01/26/2022,02:00,N,2.06,2.04,1.96,0.99
01/26/2022,03:00,N,2.06,2.06,1.96,1
01/26/2022,04:00,N,2.16,2.16,1.96,1.02
01/26/2022,05:00,N,3,3,2.5,1
01/26/2022,06:00,N,4,6.45,3.5,1.12
01/26/2022,07:00,N,5.22,17.89,17.52,4.25
01/26/2022,08:00,N,3.5,16.15,17.35,4.95
01/26/2022,09:00,N,9,10,10,3.9
01/26/2022,10:00,N,6.44,6.44,6.24,2.45
01/26/2022,11:00,N,5.32,5.32,5.25,1.96
01/26/2022,12:00,N,3.5,3.4,3.4,1.95
01/26/2022,13:00,N,2.44,2.44,1.96,1.95
01/26/2022,14:00,N,1.86,1.86,1.7,1.95
01/26/2022,15:00,N,1.75,1.75,1.54,2.39
01/26/2022,16:00,N,1.63,1.61,1.53,2.45
01/26/2022,17:00,N,1.73,3.16,2.95,3
01/26/2022,18:00,N,2.47,25.18,23.28,12.55
01/26/2022,19:00,N,5,18.15,18.15,10.3
01/26/2022,20:00,N,3.5,5,10,5.2
01/26/2022,21:00,N,5,6.43,8.65,3.45
01/26/2022,22:00,N,4,5.22,5.22,2.01
01/26/2022,23:00,N,4,6.15,6.15,1.25
01/26/2022,24:00,N,4,4.97,4.97,1.21
01/27/2022,01:00,N,2.1,2.1,2,1
01/27/2022,02:00,N,2.1,2.1,1.92,1
01/27/2022,03:00,N,2.1,2.1,1.7,1.05
01/27/2022,04:00,N,1.62,2.1,1.69,1.05
01/27/2022,05:00,N,2.14,2.62,2.01,1.05
01/27/2022,06:00,N,7.5,8.47,7.15,1.05
01/27/2022,07:00,N,2.22,31.02,30.52,20.32
01/27/2022,08:00,N,1.85,21.15,21.15,17.71
01/27/2022,09:00,N,8.71,15,15,10.39
01/27/2022,10:00,N,8,8.48,8.38,4.6
01/27/2022,11:00,N,4,3.88,3.7,2.85
01/27/2022,12:00,N,3.88,3.4,3.29,2.42
01/27/2022,13:00,N,4.55,3.23,2.62,2.02
01/27/2022,14:00,N,4.08,2.83,2.15,2.02
01/27/2022,15:00,N,5,2.61,2.11,3
01/27/2022,16:00,N,3.75,3.75,2.28,3.14
01/27/2022,17:00,N,5,5,3.53,4.02
01/27/2022,18:00,N,5,22.65,22.15,5.15
01/27/2022,19:00,N,7.01,12.86,12.86,2.7
01/27/2022,20:00,N,4.97,3.26,4.86,2.27
01/27/2022,21:00,N,3.57,3,3,2.7
01/27/2022,22:00,N,4,2.1,2,2
01/27/2022,23:00,N,4,3.5,3.5,1.25
01/27/2022,24:00,N,4,3.5,3.5,1.25
01/28/2022,01:00,N,4,2.59,2.09,1
01/28/2022,02:00,N,2.69,2.69,2.09,1
01/28/2022,03:00,N,2.28,2.28,2.01,1
01/28/2022,04:00,N,3.48,2.53,2.01,1
01/28/2022,05:00,N,4.15,4.15,2.09,1.05
01/28/2022,06:00,N,5,5,4,1
01/28/2022,07:00,N,3.5,18.97,16.97,3.5
01/28/2022,08:00,N,5.61,18.93,18.88,5.44
01/28/2022,09:00,N,13.5,14.93,14.88,4.55
01/28/2022,10:00,N,5.44,5.44,4.46,3
01/28/2022,11:00,N,4,3.46,2.73,2.02
01/28/2022,12:00,N,4,3.08,2.15,2
01/28/2022,13:00,N,3.94,2.82,2.01,1.99
01/28/2022,14:00,N,3.5,2.1,2,2
01/28/2022,15:00,N,4.9,2.4,2,3
01/28/2022,16:00,N,3.49,3,2.01,3
01/28/2022,17:00,N,4,4.46,2.15,3.14
01/28/2022,18:00,N,1.93,18.86,18.76,10
01/28/2022,19:00,N,1.78,38.15,38.15,25
01/28/2022,20:00,N,3.5,9.28,11.28,10
01/28/2022,21:00,N,4,10,10,5.5
01/28/2022,22:00,N,4,5.89,6,3.1
01/28/2022,23:00,N,4,4.05,4.05,1.47
01/28/2022,24:00,N,3.22,2.74,2.74,1.25
01/29/2022,01:00,N,3,2.48,2.38,1
01/29/2022,02:00,N,2.1,2.1,2,1
01/29/2022,03:00,N,2.1,2.1,2,1.05
01/29/2022,04:00,N,2.1,2.1,1.7,1.02
01/29/2022,05:00,N,3,4,2.26,1.05
01/29/2022,06:00,N,5.67,6.64,5.31,1.01
01/29/2022,07:00,N,3.5,22.6,21.98,7
01/29/2022,08:00,N,5,24.15,24.15,10
01/29/2022,09:00,N,13.72,15.15,15.15,6.65
01/29/2022,10:00,N,12,7.38,7.28,3.14
01/29/2022,11:00,N,10,7.37,5.51,2.22
01/29/2022,12:00,N,8,3.38,2.38,2
01/29/2022,13:00,N,6.8,4.73,2.38,2.22
01/29/2022,14:00,N,5,3.93,2.15,2.22
01/29/2022,15:00,N,5.97,3.9,2,3.14
01/29/2022,16:00,N,5.01,5.01,2.01,3.14
01/29/2022,17:00,N,6.24,6.24,2.23,4.22
01/29/2022,18:00,N,8,31.15,30.65,18.2
01/29/2022,19:00,N,12.01,31.15,31.15,10
01/29/2022,20:00,N,5,3.14,4.9,3.14
01/29/2022,21:00,N,4,3.5,3.5,2.35
01/29/2022,22:00,N,4,3.5,3.5,2
01/29/2022,23:00,N,5.1,5,5,1.35
01/29/2022,24:00,N,4.73,4.18,4.08,1.37
01/30/2022,01:00,N,4,2.51,2.01,1.05
01/30/2022,02:00,N,2.98,2.98,2,1.05
01/30/2022,03:00,N,3,3,2,1.05
01/30/2022,04:00,N,3,3,2,1.05
01/30/2022,05:00,N,3.5,3.5,2.35,1.05
01/30/2022,06:00,N,4,4.91,4.58,1.05
01/30/2022,07:00,N,7.5,16.63,16.53,6.58
01/30/2022,08:00,N,8.05,25.12,25.12,15
01/30/2022,09:00,N,19.15,21.15,21.15,6.3
01/30/2022,10:00,N,10.69,10.69,9.84,3.55
01/30/2022,11:00,N,7.2,6.65,6.15,2.85
01/30/2022,12:00,N,7,5.55,5.05,2.15
01/30/2022,13:00,N,7.15,7.15,3.5,2.5
01/30/2022,14:00,N,5,5,2.38,2.15
01/30/2022,15:00,N,7.01,6.55,3.5,3.55
01/30/2022,16:00,N,8,8,3.5,3.55
01/30/2022,17:00,N,7.15,7.15,3.5,4.24
01/30/2022,18:00,N,8.01,27.06,26.01,11.8
01/30/2022,19:00,N,15,22.15,22.15,6.2
01/30/2022,20:00,N,6.95,4.85,6.85,2.35
01/30/2022,21:00,N,6.71,6.2,6.61,2
01/30/2022,22:00,N,4.01,3.5,3.5,2.01
01/30/2022,23:00,N,5.45,5.35,5.35,1.35
01/30/2022,24:00,N,5.23,4.75,4.75,1.64
01/31/2022,01:00,N,4,3,2.5,1
01/31/2022,02:00,N,3,3,2.38,0.99
01/31/2022,03:00,N,3.5,3.5,2.38,1.02
01/31/2022,04:00,N,3.59,3.59,2.38,1.02
01/31/2022,05:00,N,4,4.17,3.97,1.02
01/31/2022,06:00,N,10.98,11,10,1.05
01/31/2022,07:00,N,7.5,24.15,21.76,12
01/31/2022,08:00,N,12,29.15,29.15,27.52
01/31/2022,09:00,N,18.59,19.14,19.14,7
01/31/2022,10:00,N,11.33,10.78,10.16,3.14
01/31/2022,11:00,N,10,6.65,6.15,1.99
01/31/2022,12:00,N,6.52,6.52,5.54,1.97
01/31/2022,13:00,N,8,4.64,3.54,2.01
01/31/2022,14:00,N,8,3.6,2.7,2
01/31/2022,15:00,N,8,4.22,3.5,3.5
01/31/2022,16:00,N,5,3.61,3.01,3.2
01/31/2022,17:00,N,6.22,7.15,4.01,4.33
01/31/2022,18:00,N,7.01,46.25,46.15,43.2
01/31/2022,19:00,N,15,30.51,30.51,10
01/31/2022,20:00,N,6.96,4.86,6.86,4.1
01/31/2022,21:00,N,5.63,3.53,5.53,3.14
01/31/2022,22:00,N,4.01,4.55,4.55,2
01/31/2022,23:00,N,5.1,5,5,1.35
01/31/2022,24:00,N,6.55,6,6,1.42
02/01/2022,01:00,N,4.7,4.15,4.05,1.05
02/01/2022,02:00,N,4.1,4.1,4,1.05
02/01/2022,03:00,N,4,4.55,4.45,1.25
02/01/2022,04:00,N,5.1,5.1,5,1.25
02/01/2022,05:00,N,7.48,6.98,6,1.25
02/01/2022,06:00,N,17.23,13.14,10.15,1.42
02/01/2022,07:00,N,12,23,20.42,5.2
02/01/2022,08:00,N,13.5,17.61,17.61,6.95
02/01/2022,09:00,N,16.15,16.15,15.17,5.02
02/01/2022,10:00,N,14.21,14.21,7.72,3.14
02/01/2022,11:00,N,13.5,13.5,8,2.85
02/01/2022,12:00,N,12,12,6.8,3.14
02/01/2022,13:00,N,13.01,13.01,8,2.85
02/01/2022,14:00,N,13.63,13.63,5.43,3
02/01/2022,15:00,N,10.6,10.6,8.15,9.54
02/01/2022,16:00,N,11.15,11.15,8.15,10
02/01/2022,17:00,N,12,12,8.12,10
02/01/2022,18:00,N,30,44.73,44.23,48.03
02/01/2022,19:00,N,15,27.61,27.51,25
02/01/2022,20:00,N,9.93,10.41,10.41,8.35
02/01/2022,21:00,N,7.11,7.01,7.01,6.95
02/01/2022,22:00,N,5,5.97,5.97,4.15
02/01/2022,23:00,N,6.38,6.38,6.28,1.7
02/01/2022,24:00,N,4.39,4.15,4.29,1.7
02/02/2022,01:00,N,4.86,4.15,4.25,1.4
02/02/2022,02:00,N,4.09,3.61,3.61,1.25
02/02/2022,03:00,N,5,5,5,1.75
02/02/2022,04:00,N,5.6,5.6,5,1.75
02/02/2022,05:00,N,8.7,8.15,7.22,1.75
02/02/2022,06:00,N,22.39,20,10,1.62
02/02/2022,07:00,N,15,20.74,20.14,4.85
02/02/2022,08:00,N,18.5,18.5,18.6,5
02/02/2022,09:00,N,22.77,16.26,15.76,4.85
02/02/2022,10:00,N,21.45,10.89,10.29,2.6
02/02/2022,11:00,N,15,12.93,7.82,2.6
02/02/2022,12:00,N,12.85,12.85,10,2.85
02/02/2022,13:00,N,13.63,12.85,10.15,2.85
02/02/2022,14:00,N,12,9.93,8.15,3
02/02/2022,15:00,N,13.73,13.73,8.53,10.53
02/02/2022,16:00,N,12.85,12.85,8.15,9.6
02/02/2022,17:00,N,17.01,17.27,8.15,9.6
02/02/2022,18:00,N,17.01,26.14,18.15,26.14
02/02/2022,19:00,N,12.11,21.53,21.03,22.7
02/02/2022,20:00,N,9,9.9,10,12
02/02/2022,21:00,N,8,8.47,8.57,8
02/02/2022,22:00,N,5,5,5.1,4.62
02/02/2022,23:00,N,4.05,3.5,3,2.05
02/02/2022,24:00,N,4,2.47,2.57,2.05
02/03/2022,01:00,N,10.15,10.15,10.85,5
02/03/2022,02:00,N,8,8,10.85,5
02/03/2022,03:00,N,8,10.85,10.85,5.01
02/03/2022,04:00,N,5,11.01,10.85,5.01
02/03/2022,05:00,N,8,15.86,11.85,5.2
02/03/2022,06:00,N,24.76,26,14.85,7.2
02/03/2022,07:00,N,2.29,46.69,31.69,38.28
02/03/2022,08:00,N,13.5,36.5,28.5,40
02/03/2022,09:00,N,28.99,40,30.99,40
02/03/2022,10:00,N,22.37,31.15,24.37,33.36
02/03/2022,11:00,N,20,24.45,21.15,19.3
02/03/2022,12:00,N,15.15,21.89,16.15,14.3
02/03/2022,13:00,N,20,29.3,23.64,11.3
02/03/2022,14:00,N,17.2,25.02,21.4,11.3
02/03/2022,15:00,N,20,27.38,25,40
02/03/2022,16:00,N,14.02,34.28,34.28,40
02/03/2022,17:00,N,12,40,40,42.95
02/03/2022,18:00,N,12,68.93,68.53,92.1
02/03/2022,19:00,N,6.79,56.15,59.15,89.55
02/03/2022,20:00,N,5,35,48.85,86.74
02/03/2022,21:00,N,5,35,40.01,79.95
02/03/2022,22:00,N,5,11.15,26.15,53.95
02/03/2022,23:00,N,7.68,25.09,28.09,19.3
02/03/2022,24:00,N,5.63,10,26.15,16.3
02/04/2022,01:00,N,5,26.07,27.4,270.35
02/04/2022,02:00,N,4,27.41,28.71,270.35
02/04/2022,03:00,N,4,28.71,30.72,295.35
02/04/2022,04:00,N,2,33.35,34.65,295.35
02/04/2022,05:00,N,4,44.55,45.85,80.45
02/04/2022,06:00,N,20,121.5,106.5,128.7
02/04/2022,07:00,N,23.56,339.74,324.73,337.67
02/04/2022,08:00,N,14.39,200.65,201.95,300
02/04/2022,09:00,N,29.75,168.03,167.63,210.7
02/04/2022,10:00,N,35,63.7,65,204.7
02/04/2022,11:00,N,24.01,35.95,36.44,205.7
02/04/2022,12:00,N,30,31.29,31.29,48.29
02/04/2022,13:00,N,20,22.7,22.7,40
02/04/2022,14:00,N,18,18,18,40
02/04/2022,15:00,N,19,18,18,109.95
02/04/2022,16:00,N,18,18,18,107.95
02/04/2022,17:00,N,20,25,25,107.95
02/04/2022,18:00,N,20.64,75,75,145.95
02/04/2022,19:00,N,19.95,77.7,79,120.95
02/04/2022,20:00,N,14.58,64.55,65.85,120.95
02/04/2022,21:00,N,14.31,52.06,53.36,103.95
02/04/2022,22:00,N,12.5,34.9,46.49,104.95
02/04/2022,23:00,N,13.5,44.31,45.61,67.3
02/04/2022,24:00,N,4,31.96,33.26,58.15
02/05/2022,01:00,N,3.5,10.17,10.07,4
02/05/2022,02:00,N,1.89,9.09,8.99,3
02/05/2022,03:00,N,2.25,8.92,8.82,4
02/05/2022,04:00,N,0.01,8.99,8.89,4
02/05/2022,05:00,N,3.62,13.88,13.73,5
02/05/2022,06:00,N,7,31.17,31.07,20
02/05/2022,07:00,N,2.11,95.25,93.76,77
02/05/2022,08:00,N,1.92,86.32,86.32,67.7
02/05/2022,09:00,N,13.5,52.65,52.65,51.65
02/05/2022,10:00,N,10,21.05,20.65,11.2
02/05/2022,11:00,N,10,18.44,18.05,5.1
02/05/2022,12:00,N,10,11.22,10.83,4.15
02/05/2022,13:00,N,8,8,6.72,3
02/05/2022,14:00,N,7.11,7.08,5.35,2.8
02/05/2022,15:00,N,6.8,6.8,4.85,6.85
02/05/2022,16:00,N,7.36,7.36,5.21,6.85
02/05/2022,17:00,N,8,8,6.15,7
02/05/2022,18:00,N,11.42,25.7,25.6,27.6
02/05/2022,19:00,N,5,28.11,28.01,22.9
02/05/2022,20:00,N,5,8.75,9.49,8.49
02/05/2022,21:00,N,5,5.46,5.57,6
02/05/2022,22:00,N,4,4,3.9,5.25
02/05/2022,23:00,N,4,4.75,4.65,3.65
02/05/2022,24:00,N,4,3.45,3.35,3.45
02/06/2022,01:00,N,3.7,4.25,4.15,3.4
02/06/2022,02:00,N,2.69,3.24,3.14,3.14
02/06/2022,03:00,N,3.5,4.05,3.95,3.95
02/06/2022,04:00,N,0.01,4.58,4.48,4.48
02/06/2022,05:00,N,4,9.45,9.3,5.05
02/06/2022,06:00,N,14.2,25.1,25,10.79
02/06/2022,07:00,N,3.84,45.71,45.51,39.85
02/06/2022,08:00,N,5,51.65,52.65,51.65
02/06/2022,09:00,N,29.47,36.74,36.74,36.74
02/06/2022,10:00,N,13,13.62,13.52,11.89
02/06/2022,11:00,N,10.43,10.33,10.33,5.05
02/06/2022,12:00,N,5.84,5.84,5.69,4.15
02/06/2022,13:00,N,12.85,12.85,12.46,3.14
02/06/2022,14:00,N,10.05,9.6,8.57,3.14
02/06/2022,15:00,N,10.55,10,9.26,10.9
02/06/2022,16:00,N,10.45,10,9.2,10.9
02/06/2022,17:00,N,11.45,10.9,10.1,10.9
02/06/2022,18:00,N,15.67,22.18,22.18,23.82
02/06/2022,19:00,N,13.44,25.29,25.19,20.55
02/06/2022,20:00,N,12,15.21,18.2,18.2
02/06/2022,21:00,N,11.95,13.67,15.12,14.12
02/06/2022,22:00,N,4,10,10.74,10.5
02/06/2022,23:00,N,4.77,5.46,5.46,4.01
02/06/2022,24:00,N,4.01,5.01,5.58,3.14
02/07/2022,01:00,N,4,4,4,2.05
02/07/2022,02:00,N,4,4,4,2.05
02/07/2022,03:00,N,3.61,3.61,3.46,2.75
02/07/2022,04:00,N,3.18,3.18,2.98,2.75
02/07/2022,05:00,N,5.55,6.1,5.71,2.75
02/07/2022,06:00,N,16,16,15.4,5
02/07/2022,07:00,N,7.01,38.71,38.51,20.68
02/07/2022,08:00,N,13.5,35.26,35.26,29.81
02/07/2022,09:00,N,20,20,20,16
02/07/2022,10:00,N,15.85,15.85,15.85,7.79
02/07/2022,11:00,N,10.38,10.38,9.93,5
02/07/2022,12:00,N,4.85,4.85,4.44,3.2
02/07/2022,13:00,N,8,6.97,6,2.86
02/07/2022,14:00,N,8,5.11,4.33,2.98
02/07/2022,15:00,N,8,7.45,6.55,8.19
02/07/2022,16:00,N,8,8,6.98,8.25
02/07/2022,17:00,N,7.11,7.11,6,7.64
02/07/2022,18:00,N,14.08,24.83,24.33,24.34
02/07/2022,19:00,N,7.11,41.85,41.85,40.65
02/07/2022,20:00,N,8.1,14.41,16.41,16.41
02/07/2022,21:00,N,7.01,10.05,14.05,14.05
02/07/2022,22:00,N,4,6,6,7.19
02/07/2022,23:00,N,5,6.03,6.03,4.15
02/07/2022,24:00,N,4,4.23,4.23,3.45
02/08/2022,01:00,N,3.5,3,2.39,1
02/08/2022,02:00,N,3.17,2.6,2.11,1
02/08/2022,03:00,N,3.5,3.44,2.21,1
02/08/2022,04:00,N,3.06,3.06,2.01,1
02/08/2022,05:00,N,4.85,4.85,4.58,1
02/08/2022,06:00,N,11.07,11.07,9.57,1.35
02/08/2022,07:00,N,7,34.85,33.85,8.75
02/08/2022,08:00,N,13.5,25.93,25.93,9.91
02/08/2022,09:00,N,14.35,14.85,14.9,3.54
02/08/2022,10:00,N,9.91,9.91,9.31,2.1
02/08/2022,11:00,N,15.59,13.29,3.59,1.1
02/08/2022,12:00,N,16.49,11.79,5.54,1.05
02/08/2022,13:00,N,14.41,14.41,2.21,1.1
02/08/2022,14:00,N,19.65,10.21,2.21,1.1
02/08/2022,15:00,N,9.09,9.09,3.35,3.3
02/08/2022,16:00,N,9.85,9.85,3.35,3.3
02/08/2022,17:00,N,11.35,11.35,3.35,3.3
02/08/2022,18:00,N,16.7,21.7,10,10
02/08/2022,19:00,N,11,27.59,27.59,11.35
02/08/2022,20:00,N,9.65,9.65,10.15,5
02/08/2022,21:00,N,7.01,5.21,7.16,3.14
02/08/2022,22:00,N,4.68,4.68,4.68,2.1
02/08/2022,23:00,N,4.01,4.01,4.01,1
02/08/2022,24:00,N,4.01,4.01,4.01,1.05
02/09/2022,01:00,N,3.83,3.83,3.57,1.05
02/09/2022,02:00,N,4,4,4,1.05
02/09/2022,03:00,N,4,4,4,1.15
02/09/2022,04:00,N,3.5,4,4,1.13
02/09/2022,05:00,N,5,6,6,1.42
02/09/2022,06:00,N,12.68,14.68,13.38,2.45
02/09/2022,07:00,N,3.5,59.25,58.55,48.13
02/09/2022,08:00,N,5,40.72,42.72,33.2
02/09/2022,09:00,N,12.34,16.71,16.51,5.05
02/09/2022,10:00,N,8,8.86,8.46,2
02/09/2022,11:00,N,7.01,7.39,7.19,1.62
02/09/2022,12:00,N,6.22,6.22,5.35,1.47
02/09/2022,13:00,N,10,10,5.35,1.22
02/09/2022,14:00,N,8.3,8.3,5.35,2.1
02/09/2022,15:00,N,8,8,4.67,3.15
02/09/2022,16:00,N,8,8,4.26,3.15
02/09/2022,17:00,N,9.15,9.16,5.35,3.14
02/09/2022,18:00,N,16.76,20.45,19.95,9.6
02/09/2022,19:00,N,15,32.81,32.81,17.6
02/09/2022,20:00,N,15.13,15.13,15.68,4.83
02/09/2022,21:00,N,8.63,9.38,9.38,3.14
02/09/2022,22:00,N,4.01,4.75,4.75,2.05
02/09/2022,23:00,N,4.38,4.73,4.73,1
02/09/2022,24:00,N,4.01,4.01,4.01,1.1
02/10/2022,01:00,N,3.5,3.05,2.65,1
02/10/2022,02:00,N,2.21,2.21,2.11,1
02/10/2022,03:00,N,3.85,3.85,3.75,1.02
02/10/2022,04:00,N,3.5,3.5,3.5,1.02
02/10/2022,05:00,N,4,4,3.9,1.05
02/10/2022,06:00,N,10.98,12.98,12.54,3.14
02/10/2022,07:00,N,4,57.8,57.4,42.53
02/10/2022,08:00,N,7.11,41.85,43.54,31.8
02/10/2022,09:00,N,11.54,11.54,10.84,3.14
02/10/2022,10:00,N,5.2,5.2,4.3,1.22
02/10/2022,11:00,N,5.82,5.82,4.24,1.62
02/10/2022,12:00,N,5,5,3.5,1.42
02/10/2022,13:00,N,8,7.94,2.88,1.15
02/10/2022,14:00,N,7.28,7.22,2.35,1.15
02/10/2022,15:00,N,7.11,7.03,2.35,3.14
02/10/2022,16:00,N,7,7,2.42,3.14
02/10/2022,17:00,N,8,8,3.14,3.14
02/10/2022,18:00,N,15.52,16.98,14.5,7.65
02/10/2022,19:00,N,17.01,35.79,35.79,15
02/10/2022,20:00,N,10.22,10.22,12.12,5.05
02/10/2022,21:00,N,6.19,6.19,6.7,3.1
02/10/2022,22:00,N,4,3.9,3.9,1.85
02/10/2022,23:00,N,4,3.9,3.9,1
02/10/2022,24:00,N,4,3.5,3.5,1
02/11/2022,01:00,N,4,4,3.42,2
02/11/2022,02:00,N,3.01,2.61,2.01,2
02/11/2022,03:00,N,3.5,3.3,2.5,2.22
02/11/2022,04:00,N,3.5,3.5,2.9,2.22
02/11/2022,05:00,N,5.45,5,4.45,2.01
02/11/2022,06:00,N,11,11.36,9.86,3.14
02/11/2022,07:00,N,13.5,32.96,31.96,11.81
02/11/2022,08:00,N,13.49,20.49,20.49,10.12
02/11/2022,09:00,N,13.5,13.5,12.5,7.62
02/11/2022,10:00,N,7.96,7.9,6.96,4
02/11/2022,11:00,N,7.67,7.27,6.67,3.14
02/11/2022,12:00,N,8,7.15,5.35,2.8
02/11/2022,13:00,N,11,8.93,5.35,3.14
02/11/2022,14:00,N,8,7.55,5.35,3.14
02/11/2022,15:00,N,8.35,7.95,7.35,12.15
02/11/2022,16:00,N,8.01,8.01,7.35,12.15
02/11/2022,17:00,N,11,11,10,14.8
02/11/2022,18:00,N,27.87,27.87,27.37,27.37
02/11/2022,19:00,N,19.34,25.85,25.85,12.48
02/11/2022,20:00,N,7.55,7,7,7
02/11/2022,21:00,N,8.01,7,7.65,7.65
02/11/2022,22:00,N,7,7,7.05,7.05
02/11/2022,23:00,N,7.35,7.11,7.11,2.9
02/11/2022,24:00,N,4,3.49,3.49,2.22
02/12/2022,01:00,N,5.21,5.21,5.01,1.04
02/12/2022,02:00,N,4.85,4.85,4.65,1.04
02/12/2022,03:00,N,4.41,4.85,4.65,1.14
02/12/2022,04:00,N,5.61,5.61,5.01,1.14
02/12/2022,05:00,N,7.6,7.6,7,1.14
02/12/2022,06:00,N,20.74,20.74,12.85,2
02/12/2022,07:00,N,20,27.85,22.85,2.62
02/12/2022,08:00,N,15.2,15.2,15.2,3.14
02/12/2022,09:00,N,20.84,20.84,19.79,3.1
02/12/2022,10:00,N,13.55,13.55,13.35,3.01
02/12/2022,11:00,N,12.71,12.71,12.11,3.14
02/12/2022,12:00,N,11.15,11.15,9.65,3.14
